,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
2122,1,0,3.9,302,16,62,1063,300.0,2885
2123,1,0,4.0,473,26,62,235,300.0,577
2124,1,0,4.3,284,76,62,330,500.0,4976
2125,1,0,3.8,377,66,29,923,450.0,3147
2126,1,0,4.1,210,45,9,224,150.0,3496
2127,1,0,4.0,1393,26,62,323,600.0,1474
2128,1,0,3.9,142,58,20,238,800.0,4134
2129,1,0,4.1,1079,8,66,320,550.0,36
2130,1,0,4.0,1072,26,62,866,350.0,4358
2131,1,0,3.8,88,20,62,868,250.0,4678
2132,1,0,4.3,290,65,72,1392,500.0,5047
2133,1,0,4.2,382,78,13,1478,500.0,3365
2134,1,0,3.5,350,18,62,1196,350.0,2787
2135,1,0,4.3,889,16,29,181,500.0,700
2136,1,0,4.3,3547,12,13,459,650.0,4501
2137,1,0,3.3,261,73,20,1196,500.0,4338
2138,1,0,3.9,59,26,29,1113,600.0,1500
2139,1,0,4.2,128,81,29,235,650.0,1996
2140,1,0,4.4,633,65,30,956,400.0,600
2141,1,0,4.2,176,26,12,1652,250.0,4093
2142,1,0,4.0,1864,20,20,1402,750.0,3408
2143,1,0,3.5,68,81,72,1156,200.0,5047
2144,1,0,3.8,236,73,20,1474,750.0,4226
2145,1,0,3.8,61,31,62,1156,400.0,5047
2146,1,0,4.3,1217,26,20,1488,1200.0,1498
2147,1,0,3.6,206,15,62,322,400.0,670
2148,1,0,3.9,370,49,70,1121,200.0,848
2149,1,0,3.8,97,81,29,1465,750.0,2179
2150,1,0,2.7,67,59,62,106,400.0,220
2151,1,0,4.0,624,61,35,777,450.0,2095
2152,1,0,4.9,1746,8,30,767,400.0,5047
2153,1,1,3.8,194,76,20,274,800.0,1469
2154,1,0,4.1,204,78,62,1594,250.0,2706
2155,1,0,4.1,1443,20,20,111,800.0,4392
2156,1,0,3.8,101,81,29,1190,500.0,1031
2157,1,1,4.4,2860,20,20,109,750.0,4034
2158,1,0,3.7,89,20,62,1145,400.0,4339
2159,1,0,4.1,1125,16,29,271,650.0,1736
2160,1,1,3.1,58,76,62,247,400.0,1549
2161,1,1,4.2,1746,26,20,254,750.0,5047
2162,1,0,4.3,146,78,20,294,650.0,965
2163,1,1,4.4,3651,48,23,1464,1300.0,1762
2164,1,0,4.6,2490,48,20,809,1600.0,2577
2165,1,1,4.3,375,26,20,1656,1200.0,4133
2166,1,1,4.3,2664,49,13,406,1200.0,2502
2167,1,0,3.9,67,12,10,511,500.0,3828
2168,1,0,4.0,47,66,30,773,300.0,775
2169,1,0,3.9,189,26,29,918,600.0,1346
2170,1,0,4.4,215,8,41,773,450.0,2616
2171,1,0,4.0,175,78,20,266,750.0,341
2172,1,1,4.7,4657,15,59,1458,1300.0,334
2173,1,0,3.9,107,48,62,1507,600.0,864
2174,1,0,3.1,163,12,62,825,350.0,1536
2175,1,0,4.4,1087,48,1,179,600.0,905
2176,1,0,2.8,109,73,20,616,500.0,3868
2177,1,0,3.0,74,73,20,1156,500.0,4607
2178,1,0,4.2,444,26,20,1530,700.0,2883
2179,1,1,4.3,2040,49,20,1627,1500.0,420
2180,1,0,3.7,123,8,43,558,400.0,4986
2181,1,0,4.0,568,26,11,778,400.0,2545
2182,1,0,4.2,172,14,20,1151,800.0,4925
2183,1,0,3.7,42,61,20,602,900.0,1465
2184,1,0,3.9,55,76,62,256,400.0,5047
2185,1,0,4.0,787,66,62,90,400.0,2156
2186,1,1,4.3,393,8,5,892,1600.0,707
2187,1,0,3.9,238,26,20,1216,800.0,1863
2188,1,0,3.5,60,20,62,1002,300.0,3468
2189,1,0,4.1,54,65,20,931,400.0,3894
2190,1,1,4.5,1621,15,20,1008,1300.0,3265
2191,1,1,3.9,54,26,62,284,350.0,3753
2192,1,0,4.3,116,76,30,789,400.0,4481
2193,1,0,3.9,306,20,20,609,500.0,40
2194,1,0,4.1,125,49,22,658,900.0,4755
2195,1,1,4.4,2560,26,20,158,1600.0,1430
2196,1,0,4.0,73,20,0,175,250.0,1625
2197,1,1,4.1,612,15,20,47,1100.0,2563
2198,1,0,3.9,100,8,70,1121,400.0,2868
2199,1,0,3.9,847,20,20,1145,700.0,1382
2200,1,0,4.2,432,78,14,482,700.0,456
2201,1,0,4.0,90,20,72,827,650.0,1791
2202,1,0,4.3,570,78,13,407,700.0,4881
2203,1,1,4.0,1021,8,20,1375,700.0,3551
2204,1,0,3.9,148,20,30,956,500.0,2299
2205,1,0,3.5,64,49,71,936,300.0,1713
2206,1,0,4.0,85,65,35,442,400.0,1496
2207,1,0,4.2,93,8,62,1561,300.0,3962
2208,1,0,3.8,62,76,20,1589,400.0,121
2209,1,0,3.8,83,26,32,225,100.0,2150
2210,1,0,4.1,569,26,62,820,400.0,2043
2211,1,0,3.9,113,73,62,861,250.0,265
2212,1,0,4.0,78,14,64,864,350.0,697
2213,1,0,3.9,117,49,62,1474,800.0,3134
2214,1,0,4.3,422,26,33,779,400.0,4480
2215,1,0,2.8,296,14,20,235,600.0,3251
2216,1,1,4.4,2229,48,39,1014,3000.0,4760
2217,1,0,4.2,127,8,20,1654,700.0,4001
2218,1,0,3.7,270,26,29,1296,500.0,251
2219,1,0,3.9,241,4,13,332,700.0,2768
2220,1,0,4.3,7544,12,46,33,1500.0,1529
2221,1,0,3.9,148,8,41,182,450.0,1966
2222,1,0,4.1,68,20,20,1156,700.0,1403
2223,1,0,3.8,110,78,62,84,300.0,2761
2224,1,0,4.0,71,26,30,767,400.0,229
2225,1,0,4.2,255,81,13,401,500.0,919
2226,1,0,4.2,50,45,29,181,500.0,5047
2227,1,1,4.2,2840,65,22,1010,800.0,3227
2228,1,0,3.7,129,26,62,1589,40.0,117
2229,1,0,4.2,131,8,30,956,180.0,348
2230,1,0,4.0,289,26,30,767,300.0,830
2231,1,0,3.9,61,73,9,214,150.0,1632
2232,1,0,4.2,1764,76,20,625,750.0,635
2233,1,0,3.9,454,65,62,270,400.0,1186
2234,1,0,3.8,111,15,30,188,500.0,2280
2235,1,0,3.0,144,16,62,242,200.0,1057
2236,1,0,4.3,652,15,17,427,750.0,3422
2237,1,0,4.1,110,26,68,1121,150.0,3280
2238,1,1,3.9,96,8,21,1147,1300.0,2591
2239,1,0,4.3,1703,12,46,711,1300.0,853
2240,1,0,3.9,442,20,20,296,600.0,5047
2241,1,0,4.1,41,12,30,789,150.0,2608
2242,1,0,3.8,262,66,20,604,850.0,5047
2243,1,0,3.9,205,76,20,1235,500.0,3611
2244,1,0,4.0,113,49,20,972,1000.0,4515
2245,1,0,4.3,1283,26,16,456,1000.0,2613
2246,1,0,4.1,459,12,13,345,700.0,3118
2247,1,0,3.9,450,20,20,104,700.0,218
2248,1,1,4.3,858,15,22,659,1000.0,2139
2249,1,0,4.2,231,48,2,194,300.0,3024
2250,1,0,4.4,319,12,20,1375,800.0,1727
2251,1,0,3.9,224,12,20,1342,950.0,3988
2252,1,0,3.8,59,14,69,853,300.0,297
2253,1,0,3.3,65,8,13,436,900.0,783
2254,1,0,3.9,206,8,20,1481,800.0,4794
2255,1,0,3.9,87,78,20,1242,500.0,3615
2256,1,1,4.2,980,78,21,913,1000.0,2929
2257,1,0,3.7,184,8,62,322,500.0,4083
2258,1,0,4.1,159,76,62,1451,300.0,3621
2259,1,1,4.2,2270,76,21,815,1400.0,2946
2260,0,1,4.3,2651,8,5,718,1300.0,5047
2261,1,1,4.4,1840,48,20,1009,1500.0,3887
2262,1,0,3.1,54,26,29,624,500.0,4575
2263,1,0,3.4,334,26,20,82,550.0,3892
2264,1,0,3.5,73,48,45,1476,600.0,3493
2265,1,0,4.2,739,15,13,406,750.0,3579
2266,1,0,4.1,183,48,30,767,550.0,1927
2267,1,1,4.0,2103,8,27,540,2000.0,3652
2268,1,0,4.3,94,78,20,1088,550.0,1163
2269,1,1,4.0,932,12,21,22,1000.0,318
2270,1,0,4.3,392,26,13,341,700.0,1967
2271,1,0,3.9,169,20,62,1399,600.0,1365
2272,1,0,3.9,64,8,63,819,250.0,4235
2273,1,1,4.3,763,48,20,1494,1400.0,5047
2274,1,0,4.1,1117,8,20,14,1500.0,4871
2275,1,0,3.7,81,20,62,1571,200.0,3161
2276,1,0,4.1,114,66,13,169,700.0,3222
2277,1,0,4.0,867,48,62,1608,400.0,3996
2278,1,0,2.8,54,81,62,1617,400.0,144
2279,1,0,2.9,330,16,29,1002,600.0,2598
2280,1,0,3.2,56,20,72,1268,400.0,5047
2281,1,0,3.8,106,65,62,1561,200.0,4619
2282,1,0,4.1,115,26,14,350,450.0,628
2283,1,0,3.9,157,85,20,1196,450.0,4402
2284,1,0,4.2,391,26,13,401,500.0,2580
2285,1,0,4.0,104,20,20,1260,500.0,2872
2286,1,0,4.0,78,20,30,773,500.0,5024
2287,1,0,4.2,121,48,21,1152,1000.0,3066
2288,1,0,3.8,260,49,13,332,700.0,5047
2289,1,0,4.1,152,81,13,455,300.0,407
2290,1,0,3.9,256,20,20,1098,700.0,2145
2291,1,0,2.9,50,8,62,1589,350.0,741
2292,1,0,4.0,134,12,62,821,450.0,1509
2293,1,0,4.0,68,12,30,767,250.0,2212
2294,1,0,3.9,51,26,62,1652,200.0,4271
2295,1,0,3.5,62,12,62,266,400.0,5047
2296,1,0,3.9,184,73,20,1575,400.0,4221
2297,1,0,4.0,1203,8,8,663,2000.0,1481
2298,1,0,3.8,208,15,20,1597,400.0,4721
2299,1,0,3.9,200,26,62,1552,400.0,5047
2300,1,1,4.0,144,26,13,463,700.0,396
2301,1,0,3.9,117,78,20,513,600.0,5047
2302,1,1,4.2,937,12,13,385,750.0,4896
2303,1,1,4.3,61,8,20,1541,700.0,1246
2304,1,0,4.2,33,15,30,787,300.0,2079
2305,1,0,4.4,222,49,62,319,700.0,2581
2306,1,1,4.1,765,78,21,29,1200.0,225
2307,1,0,3.9,186,45,62,563,400.0,2648
2308,0,0,3.7,32,14,20,1335,800.0,5047
2309,1,0,3.8,66,26,62,1571,200.0,1746
2310,1,0,3.4,50,12,20,1234,600.0,1125
2311,1,1,4.1,294,66,20,914,1000.0,490
2312,1,0,3.6,82,73,20,1196,500.0,4950
2313,1,0,3.7,162,15,20,604,700.0,5047
2314,1,0,4.0,48,8,20,1019,1500.0,5047
2315,1,0,2.8,94,26,20,610,600.0,5047
2316,1,0,3.9,134,81,20,1537,550.0,4449
2317,1,0,4.4,69,48,62,789,300.0,3269
2318,0,0,4.2,618,8,13,369,500.0,5047
2319,1,0,3.9,257,26,20,1277,650.0,5047
2320,1,0,3.7,66,78,13,483,800.0,1724
2321,1,0,3.6,95,27,16,373,650.0,1768
2322,1,0,4.2,115,49,14,350,500.0,5047
2323,1,0,3.8,71,26,13,332,500.0,2009
2324,0,1,4.1,373,8,20,1156,650.0,5047
2325,1,1,4.3,225,49,5,122,2000.0,3273
2326,1,0,3.7,74,20,62,1156,300.0,5047
2327,1,0,3.4,122,65,13,362,600.0,224
2328,1,0,4.1,402,15,20,1378,750.0,5047
2329,1,0,4.1,198,26,20,1544,650.0,1103
2330,1,0,3.8,74,85,20,672,1000.0,4132
2331,1,0,3.5,126,20,20,558,700.0,5047
2332,1,0,3.0,40,8,30,950,200.0,4014
2333,1,0,3.7,279,8,20,1272,800.0,3437
2334,1,1,4.1,523,26,20,619,800.0,5047
2335,1,0,3.8,102,26,30,789,300.0,1654
2336,1,0,3.0,110,26,20,51,700.0,5047
2337,1,0,3.8,96,78,13,420,600.0,2506
2338,1,0,3.6,91,26,20,1283,550.0,49
2339,1,1,2.2,406,49,20,1109,1000.0,3987
2340,1,1,4.2,4732,12,20,1206,1500.0,5047
2341,1,0,3.9,101,78,62,1156,150.0,5047
2342,1,0,3.8,37,78,20,213,400.0,1700
2343,0,0,3.9,122,8,20,1016,500.0,5047
2344,1,1,4.3,550,73,20,570,1200.0,2662
2345,1,0,4.0,153,26,20,1272,700.0,5047
2346,1,0,3.3,73,59,29,1470,750.0,5047
2347,1,1,4.4,1110,12,21,208,1200.0,5047
2348,1,1,4.0,929,8,20,1491,800.0,1752
2349,1,0,4.0,558,26,20,1277,900.0,2486
2350,1,0,3.8,72,8,13,343,650.0,5047
2351,1,1,4.1,247,26,20,1033,800.0,5047
2352,1,1,4.6,1211,76,21,146,1700.0,5047
2353,1,1,4.5,1394,12,21,558,1700.0,16
2354,1,0,3.9,463,78,16,340,800.0,478
2355,1,1,4.4,484,76,5,1124,1900.0,4146
2356,1,1,4.3,500,48,21,558,1300.0,1564
2357,1,0,2.6,72,4,62,1589,300.0,5047
2358,1,1,4.0,1912,49,20,1663,2100.0,808
2359,1,0,4.1,391,15,20,544,600.0,4108
2360,1,1,4.1,450,12,20,1156,1000.0,745
2361,1,1,4.2,474,15,20,1272,1700.0,3846
2362,1,1,3.9,1361,49,37,1156,2100.0,1898
2363,1,0,4.2,133,15,20,162,1500.0,4125
2364,0,0,3.9,39,8,20,617,500.0,5047
2365,1,1,4.3,3484,48,61,646,1700.0,5047
2366,1,0,4.2,974,26,20,596,1100.0,1541
2367,1,1,4.1,860,65,20,1534,1400.0,3966
2368,1,0,4.0,779,12,20,42,650.0,4597
2369,1,0,3.6,104,8,13,404,800.0,423
2370,0,0,3.4,8,8,62,1156,450.0,5047
2371,1,0,4.0,360,65,20,610,1000.0,4724
2372,1,0,3.5,98,26,20,1209,600.0,2334
2373,1,0,4.1,290,43,62,328,600.0,5047
2374,1,0,3.3,201,15,20,521,700.0,1410
2375,1,1,4.0,455,15,20,604,1000.0,5047
2376,1,0,4.3,901,78,20,1013,2000.0,3440
2377,1,0,3.7,50,51,20,1554,750.0,5047
2378,1,1,4.2,2923,12,20,970,1000.0,4008
2379,1,1,4.1,853,12,20,1534,1400.0,3313
2380,1,1,4.1,207,26,5,25,1500.0,4518
2381,1,1,4.1,354,66,20,1549,1200.0,1036
2382,1,1,4.0,378,15,20,1243,850.0,5047
2383,1,1,4.3,3126,49,20,1416,1500.0,4492
2384,1,1,4.4,218,76,20,1529,850.0,5047
2385,1,1,4.4,712,66,20,1090,1000.0,5047
2386,1,0,3.6,54,20,20,611,600.0,3002
2387,1,1,3.8,297,26,20,1222,1200.0,3293
2388,1,0,4.0,176,43,29,834,300.0,5047
2389,1,0,3.9,118,20,20,673,1000.0,3252
2390,1,0,4.0,2418,26,46,847,1400.0,5047
2391,1,1,4.1,1053,26,72,709,1400.0,5047
2392,1,1,4.4,861,49,20,157,1800.0,4502
2393,1,0,3.8,109,43,72,1002,400.0,5047
2394,0,1,3.8,108,78,4,1196,1400.0,5047
2395,1,0,4.0,528,18,29,314,350.0,5047
2396,1,1,3.8,81,78,20,604,800.0,5047
2397,1,0,3.2,46,78,62,1156,300.0,5047
2398,1,0,4.2,858,78,20,1655,1800.0,632
2399,1,0,2.1,252,26,29,1386,500.0,5047
2400,1,0,4.0,1096,78,20,1050,1300.0,2128
2401,0,0,4.3,1773,65,20,43,800.0,5047
2402,0,1,4.1,1327,48,21,810,2100.0,5047
2403,0,0,4.3,67,65,13,480,400.0,5047
2404,0,0,4.0,101,66,20,521,550.0,5047
2405,0,0,3.0,107,49,20,1304,800.0,5047
2406,0,0,3.7,145,66,22,571,1000.0,5047
2407,0,0,3.7,160,76,62,235,300.0,5047
2408,0,1,3.6,277,76,21,56,800.0,5047
2409,0,0,2.9,46,73,20,1602,550.0,5047
2410,0,0,4.1,121,66,20,1196,600.0,5047
2411,1,0,4.1,119,66,20,640,1000.0,0
2412,1,0,3.6,118,66,20,521,500.0,1302
2413,1,0,3.9,158,27,20,608,1300.0,1467
2414,1,0,3.7,46,61,20,1547,1000.0,3501
2415,1,1,3.8,203,66,20,1258,1200.0,4834
2416,1,1,4.0,188,74,21,1361,1300.0,4511
2417,1,0,4.3,783,20,62,1156,300.0,5047
2418,1,0,3.7,111,74,20,1196,550.0,5047
2419,1,0,3.8,170,73,62,1416,250.0,5047
2420,1,0,3.6,79,65,62,1552,500.0,5047
2421,1,0,3.8,263,26,72,518,700.0,5047
2422,0,1,4.4,2039,48,21,927,1200.0,5047
2423,0,1,4.1,93,65,57,664,1000.0,5047
2424,0,0,4.1,1543,48,57,760,1200.0,5047
2425,0,0,3.9,234,47,5,996,1000.0,5047
2426,1,0,3.9,84,61,5,723,1500.0,5047
2427,0,0,4.3,1348,66,20,286,550.0,5047
2428,0,1,4.1,473,73,20,1130,800.0,5047
2429,0,0,4.5,3569,76,13,338,900.0,5047
2430,1,1,4.4,691,49,22,8,1700.0,215
2431,0,1,4.3,518,73,20,1013,1400.0,5047
2432,0,0,4.3,1187,65,20,521,550.0,5047
2433,0,0,4.4,1896,65,30,958,400.0,5047
2434,0,0,4.2,162,78,13,499,750.0,5047
2435,0,0,4.1,356,66,62,1181,400.0,5047
2436,0,0,4.3,788,12,16,453,900.0,5047
2437,0,0,3.9,80,12,62,521,500.0,5047
2438,0,0,4.1,765,65,20,1376,800.0,5047
2439,0,0,4.0,1443,49,33,784,500.0,5047
2440,0,0,4.3,524,12,20,1153,800.0,5047
2441,0,0,4.3,183,12,30,789,400.0,5047
2442,1,0,4.3,1133,27,13,438,800.0,4816
2443,0,0,4.0,101,76,62,1023,150.0,5047
2444,0,0,4.0,47,78,13,461,750.0,5047
2445,0,0,3.9,155,48,20,1230,600.0,5047
2446,0,0,3.9,52,14,72,181,1200.0,5047
2447,0,0,2.7,77,49,62,1235,500.0,5047
2448,0,0,4.0,53,15,62,1112,400.0,5047
2449,0,0,3.8,95,12,62,817,500.0,5047
2450,0,0,3.9,134,76,20,984,800.0,5047
2451,0,1,3.9,156,15,20,1446,1100.0,5047
2452,0,0,4.0,209,65,20,558,500.0,5047
2453,0,0,4.2,221,76,30,956,150.0,5047
2454,0,0,4.1,399,74,62,1178,300.0,5047
2455,0,0,3.4,10,49,62,1209,350.0,5047
2456,0,0,3.8,41,65,62,210,100.0,5047
2457,0,0,3.4,27,49,62,1371,300.0,5047
2458,0,0,3.0,53,12,62,1597,250.0,5047
2459,1,0,2.8,142,20,3,181,300.0,5047
2460,1,0,3.9,430,20,20,1140,550.0,5047
2461,1,0,3.8,69,8,20,1587,500.0,2792
2462,1,0,3.5,140,12,20,1156,600.0,1884
2463,1,1,3.8,198,49,20,982,1600.0,5047
2464,1,1,3.8,91,15,20,1429,1800.0,991
2465,1,1,4.3,1048,48,20,981,1600.0,3871
2466,1,0,4.1,1079,8,66,320,550.0,37
2467,1,0,4.9,1746,8,30,767,400.0,5047
2468,1,0,4.4,215,8,41,773,450.0,2616
2469,1,0,3.9,64,8,63,819,250.0,5047
2470,1,0,3.9,148,8,41,182,450.0,1966
2471,1,0,4.2,131,8,30,956,180.0,348
2472,1,0,3.9,100,8,70,1121,400.0,2867
2473,1,0,3.0,40,8,30,950,200.0,4014
2474,1,0,4.0,93,8,30,767,300.0,829
2475,0,1,4.1,473,73,20,1130,800.0,5047
2476,1,1,4.2,2840,65,22,1010,800.0,3227
2477,0,1,4.3,446,65,54,1124,2000.0,5047
2478,0,1,4.0,1703,12,13,386,1000.0,5047
2479,1,0,4.4,1087,48,1,179,600.0,905
2480,0,0,4.4,1896,65,30,958,400.0,5047
2481,0,0,4.5,232,66,30,790,1250.0,5047
2482,0,0,4.3,521,48,1,1504,1400.0,5047
2483,0,0,3.6,221,14,62,1640,300.0,5047
2484,1,0,4.1,41,12,30,789,150.0,2608
2485,1,0,4.1,114,66,13,169,700.0,3222
2486,1,0,4.3,570,78,13,407,700.0,4881
2487,0,0,4.0,1443,49,33,784,500.0,5047
2488,1,0,4.4,69,48,62,789,300.0,3270
2489,0,0,4.3,183,12,30,789,400.0,5047
2490,0,0,4.5,292,48,30,956,400.0,5047
2491,0,1,4.1,117,78,20,644,2000.0,5047
2492,1,0,4.2,432,78,14,482,700.0,5047
2493,1,1,4.1,294,66,20,914,1000.0,490
2494,1,0,4.2,115,49,14,350,500.0,5047
2495,0,0,4.0,97,78,30,175,400.0,5047
2496,0,0,3.6,52,66,3,188,300.0,5047
2497,1,0,4.0,78,14,64,864,350.0,697
2498,1,0,4.3,116,76,30,789,400.0,4481
2499,1,0,4.2,231,48,2,194,300.0,3024
2500,0,0,4.0,79,49,30,767,800.0,5047
2501,0,0,4.0,183,14,62,1121,400.0,5047
2502,1,0,4.0,85,65,35,442,400.0,5047
2503,1,0,3.8,59,14,69,853,300.0,5047
2504,0,0,4.0,100,65,30,956,150.0,5047
2505,1,0,4.1,63,49,30,767,900.0,5047
2506,1,0,3.9,61,73,9,214,150.0,5047
2507,1,0,4.0,68,12,30,767,250.0,5047
2508,1,0,4.0,122,12,12,217,400.0,5047
2509,1,0,2.9,46,78,3,187,400.0,5047
2510,0,0,4.2,221,76,30,956,150.0,5047
2511,1,0,4.0,47,66,30,773,300.0,5047
2512,0,0,3.4,27,49,62,1371,300.0,5047
2513,1,0,4.1,49,65,29,181,500.0,5047
2514,1,0,3.7,73,65,30,773,350.0,5047
2515,0,0,3.9,49,65,30,175,600.0,5047
2516,1,0,4.1,125,49,22,658,900.0,5047
2517,1,1,4.7,4657,15,59,1458,1300.0,334
2518,0,0,4.1,211,20,3,188,200.0,5047
2519,1,0,4.3,652,15,17,427,750.0,3422
2520,1,0,4.2,33,15,30,787,300.0,2079
2521,1,1,4.3,61,8,20,1541,700.0,1246
2522,0,1,4.3,2651,8,5,718,1300.0,5047
2523,0,1,4.4,1187,8,20,1068,1100.0,5047
2524,0,1,4.5,8375,8,61,20,2000.0,5047
2525,0,0,4.5,1573,8,21,1547,1500.0,5047
2526,0,1,4.4,256,8,54,139,1500.0,5047
2527,1,1,4.0,2103,8,27,540,2000.0,3652
2528,1,0,4.4,2090,8,20,1402,750.0,216
2529,0,1,4.2,240,8,57,31,1500.0,5047
2530,1,0,4.0,48,8,20,1019,1500.0,5034
2531,1,1,4.3,393,8,5,892,1600.0,707
2532,1,0,4.1,1117,8,20,14,1500.0,4871
2533,0,0,4.2,4422,8,26,12,1200.0,5047
2534,1,1,4.0,929,8,20,1491,800.0,5047
2535,0,1,4.1,548,8,60,878,1100.0,5047
2536,0,0,4.0,949,8,57,1196,1100.0,5047
2537,1,0,4.0,1203,8,8,663,2000.0,5047
2538,0,0,4.2,618,8,13,369,500.0,5047
2539,1,0,3.9,387,8,20,1474,750.0,5047
2540,0,0,2.0,395,8,46,878,1500.0,5047
2541,1,0,3.7,279,8,20,1272,800.0,5047
2542,1,0,4.2,127,8,20,1654,700.0,5047
2543,0,1,4.1,373,8,20,1156,650.0,5047
2544,1,0,3.8,72,8,13,343,650.0,5047
2545,1,0,2.9,50,8,62,1589,350.0,5047
2546,0,0,4.0,162,8,62,617,400.0,5047
2547,0,0,2.8,133,8,20,1440,650.0,5047
2548,1,1,4.0,1021,8,20,1375,700.0,5047
2549,0,0,3.9,122,8,20,1016,500.0,5047
2550,1,1,3.9,96,8,21,1147,1300.0,5047
2551,0,1,3.9,105,8,20,585,1000.0,5047
2552,0,0,3.7,125,8,20,609,600.0,5047
2553,1,0,3.8,69,8,20,1587,500.0,5047
2554,0,0,3.9,39,8,20,617,500.0,5047
2555,1,0,3.9,206,8,20,1481,800.0,5047
2556,1,0,3.6,104,8,13,404,800.0,5047
2557,1,0,4.1,1079,8,66,320,550.0,5047
2558,1,0,3.8,191,8,62,322,450.0,5047
2559,1,0,3.9,64,8,63,819,250.0,5047
2560,0,0,4.0,336,8,62,1669,300.0,5047
2561,1,0,3.7,123,8,43,558,400.0,5047
2562,0,0,2.7,61,8,62,1507,600.0,5047
2563,1,0,3.7,184,8,62,322,500.0,4083
2564,1,0,4.2,93,8,62,1561,300.0,5047
2565,0,0,3.4,8,8,62,1156,450.0,5047
2566,1,0,3.5,89,8,41,323,600.0,1413
2567,0,1,4.4,4575,49,46,156,1700.0,5047
2568,1,1,4.2,4732,12,20,1206,1500.0,4694
2569,0,1,4.5,2194,66,20,1103,1800.0,5047
2570,0,0,4.7,3894,65,54,647,1500.0,5047
2571,1,1,4.3,3126,49,20,1416,1500.0,4492
2572,0,1,4.2,3116,48,46,624,2500.0,5047
2573,0,1,4.4,858,48,37,148,3000.0,5047
2574,0,1,4.4,2115,48,37,1314,2200.0,5047
2575,1,1,4.4,2229,48,39,1014,3000.0,4760
2576,0,0,4.3,1773,65,20,43,800.0,5047
2577,0,1,4.6,2339,49,37,525,2800.0,5047
2578,0,0,4.3,1348,66,20,286,550.0,5047
2579,0,0,4.6,2259,12,13,495,1100.0,5047
2580,1,1,4.0,1912,49,20,1663,2100.0,808
2581,0,0,4.4,2392,48,25,1124,1500.0,5047
2582,0,0,4.6,979,49,37,1654,3000.0,5047
2583,0,1,4.5,5262,76,21,5,2500.0,5047
2584,0,1,4.5,674,65,37,1086,3500.0,5047
2585,1,1,4.6,1211,76,21,146,1700.0,5047
2586,0,1,4.2,2212,65,55,694,1700.0,5047
2587,1,0,4.3,7544,12,46,33,1500.0,5047
2588,0,1,4.4,2039,48,21,927,1200.0,5047
2589,1,1,4.4,1110,12,21,208,1200.0,5047
2590,1,1,4.4,3651,48,23,1464,1300.0,5047
2591,0,1,4.6,1082,66,20,802,1500.0,5047
2592,0,0,4.3,606,76,60,671,1300.0,5047
2593,0,1,4.3,149,78,37,18,2800.0,5047
2594,0,1,4.1,1327,48,21,810,2100.0,5047
2595,1,1,4.3,2664,49,13,406,1200.0,2502
2596,0,1,4.1,473,73,20,1130,800.0,5047
2597,0,1,4.1,2044,27,20,1375,1600.0,5047
2598,1,1,4.3,3484,48,61,646,1700.0,5047
2599,1,0,4.6,2490,48,20,809,1600.0,5047
2600,0,1,4.3,755,48,40,1411,3000.0,5047
2601,0,1,4.2,167,12,20,1580,1000.0,5047
2602,0,1,4.2,1418,49,60,667,1500.0,5047
2603,1,1,4.2,2840,65,22,1010,800.0,5047
2604,0,1,4.3,446,65,54,1124,2000.0,5047
2605,1,1,4.3,2040,49,20,1627,1500.0,5047
2606,0,0,3.9,2322,76,20,1591,700.0,5047
2607,0,0,4.3,1028,48,46,1114,1500.0,5047
2608,0,1,4.3,595,27,21,149,2500.0,5047
2609,1,1,4.2,2923,12,20,970,1000.0,5047
2610,1,1,3.9,1361,49,37,1156,2100.0,1898
2611,1,1,4.4,484,76,5,1124,1900.0,5047
2612,1,1,4.5,1394,12,21,558,1700.0,5047
2613,0,1,4.3,666,65,20,1013,2000.0,5047
2614,0,1,4.6,1423,48,37,1623,2200.0,5047
2615,1,1,4.3,763,48,20,1494,1400.0,5047
2616,1,1,4.4,1867,48,20,1009,1500.0,5047
2617,1,0,4.3,2177,65,20,239,600.0,5047
2618,1,0,3.9,74,49,20,255,800.0,5047
2619,0,0,4.5,3614,76,13,338,900.0,5047
2620,0,1,4.4,282,65,5,125,1200.0,5047
2621,1,1,4.4,737,49,22,8,1700.0,5047
2622,0,1,4.2,149,78,37,988,2500.0,5047
2623,0,1,4.4,1094,78,20,1325,1600.0,5047
2624,0,0,4.3,1773,12,46,711,1300.0,5047
2625,1,1,4.1,875,65,20,1534,1400.0,5047
2626,0,1,4.4,189,48,21,1225,1000.0,5047
2627,0,1,4.1,1769,12,13,386,1000.0,5047
2628,0,0,4.4,2662,12,13,332,600.0,5047
2629,0,1,4.3,695,66,37,805,2500.0,5047
2630,0,1,4.3,548,73,20,1013,1400.0,5047
2631,1,0,3.9,377,49,70,1121,200.0,5047
2632,0,1,4.5,340,49,20,965,1500.0,5047
2633,0,1,4.5,583,48,37,965,4000.0,5047
2634,0,0,4.3,1199,65,20,521,550.0,5047
2635,0,0,4.3,701,49,37,812,3000.0,5047
2636,0,1,3.8,64,49,20,167,1500.0,5047
2637,0,1,4.2,484,65,46,878,3000.0,5047
2638,0,0,4.1,1022,65,20,1231,500.0,5047
2639,0,1,4.2,347,48,21,1375,1000.0,5047
2640,0,0,4.3,2319,12,5,885,1100.0,5047
2641,1,0,4.0,787,12,20,42,650.0,5047
